investor_id,fund_id,date,type,amount_m
54,25,2022-09-30,Distribution,6.648270465148281
54,25,2023-06-30,Distribution,1.2977150336356158
54,7,2010-06-30,Capital Call,-0.3213268582722295
54,7,2011-09-30,Capital Call,-0.16225177835776416
54,7,2016-03-31,Distribution,0.03453474651166218
54,7,2017-09-30,Distribution,0.1057855036450809
54,7,2018-06-30,Distribution,0.3616357209617696
54,7,2019-03-31,Distribution,0.1348251479679666
54,7,2019-06-30,Distribution,0.06812405883897199
54,7,2019-12-31,Distribution,0.06832279720107676
54,7,2021-06-30,Distribution,0.3933249888961887
54,7,2021-12-31,Distribution,0.5522772462589001
54,18,2011-03-31,Capital Call,-0.91325071775067
54,18,2011-06-30,Capital Call,-0.6979029615752749
54,18,2011-09-30,Capital Call,-0.8461153527293496
54,18,2012-09-30,Capital Call,-0.33868374827970166
54,18,2013-03-31,Capital Call,-0.26022685242846194
54,18,2013-09-30,Capital Call,-0.812579356261864
54,18,2013-12-31,Capital Call,-0.37367738042079673
54,18,2014-09-30,Capital Call,-0.8475636305538812
54,18,2015-09-30,Distribution,0.17491816742390973
54,18,2016-09-30,Distribution,2.19291264332422
54,18,2017-03-31,Distribution,1.3358554903988666
54,18,2017-12-31,Distribution,2.11240604368585
54,18,2018-03-31,Distribution,1.0735787580885299
54,18,2018-06-30,Distribution,1.7192206476591616
54,18,2018-09-30,Distribution,1.5202126269908525
54,18,2019-03-31,Distribution,0.7382124980079149
54,18,2020-09-30,Distribution,1.6165932407149963
54,18,2020-12-31,Distribution,2.456509448378399
54,18,2021-03-31,Distribution,3.1436201284466847
54,18,2021-06-30,Distribution,0.8688526282984852
54,18,2022-03-31,Distribution,4.33624923399543
54,18,2022-09-30,Distribution,3.0865608913842126
54,1,2010-06-30,Capital Call,-0.5950831441362109
54,1,2011-03-31,Capital Call,-0.44832045441744206
54,1,2011-06-30,Capital Call,-0.5280379618699165
54,1,2013-03-31,Capital Call,-0.24414825947206603
54,1,2014-09-30,Capital Call,-0.22072069893102972
54,1,2016-06-30,Distribution,0.18290272744227018
54,1,2017-09-30,Distribution,0.4872779269214813
54,1,2017-12-31,Distribution,1.3055564168249645
54,1,2018-03-31,Distribution,0.7481251157052978
54,1,2018-06-30,Distribution,1.4388050014705227
54,1,2019-09-30,Distribution,0.32606813993092565
54,1,2019-12-31,Distribution,0.5900472233835266
54,1,2020-03-31,Distribution,0.3521449902110853
54,1,2020-12-31,Distribution,0.4873151506650319
54,1,2021-03-31,Distribution,2.5244985310760484
54,1,2021-06-30,Distribution,0.7578191950233358
54,1,2021-09-30,Distribution,1.1834370713246014
54,1,2022-03-31,Distribution,2.40613707366275
55,5,2010-12-31,Capital Call,-0.0712645035593401
55,5,2011-03-31,Capital Call,-0.13564711036851898
55,5,2011-06-30,Capital Call,-0.1506555952592049
55,5,2013-09-30,Capital Call,-0.07964857565390938
55,5,2014-03-31,Capital Call,-0.18070180777319586
55,5,2015-09-30,Distribution,0.019638103168925083
55,5,2018-03-31,Distribution,0.27034626910896226
55,5,2019-03-31,Distribution,0.2929170234484056
55,5,2019-12-31,Distribution,0.28330274087431406
55,5,2020-03-31,Distribution,0.04394276717045282
55,5,2020-09-30,Distribution,0.408316016318883
55,5,2021-03-31,Distribution,0.41268021685379047
55,5,2021-06-30,Distribution,0.4046896151806966
55,5,2021-12-31,Distribution,0.3182749019639322
55,18,2011-12-31,Capital Call,-0.212396774507135
55,18,2012-12-31,Capital Call,-0.06632465653022507
55,18,2013-06-30,Capital Call,-0.08800069432573139
55,18,2014-09-30,Capital Call,-0.24697507665662755
55,18,2016-12-31,Distribution,0.2447338256789087
55,18,2017-03-31,Distribution,0.15134819238440703
55,18,2018-03-31,Distribution,0.21039367812741333
55,18,2018-06-30,Distribution,0.22329131071838973
55,18,2020-12-31,Distribution,0.24510043686628682
55,18,2021-09-30,Distribution,0.28226408503720823
55,18,2021-12-31,Distribution,0.6618708327214229
55,18,2022-03-31,Distribution,0.4083768845763092
55,18,2022-09-30,Distribution,0.36925658027824443
55,18,2022-12-31,Distribution,0.11219657682209046
55,18,2023-03-31,Distribution,0.19183139615553646
55,18,2023-06-30,Distribution,0.18685122021257006
55,18,2023-09-30,Distribution,0.16347863276892863
56,10,2011-09-30,Capital Call,-0.05422941791605908
56,10,2012-12-31,Capital Call,-0.0962695107365714
56,10,2013-09-30,Capital Call,-0.1336224496176592
56,10,2014-06-30,Capital Call,-0.1654355631626368
56,10,2015-03-31,Capital Call,-0.09914805306495718
56,10,2016-09-30,Distribution,0.1511206827278881
56,10,2017-09-30,Distribution,0.18482875192506332
56,10,2018-06-30,Distribution,0.16411074313604973
56,10,2019-09-30,Distribution,0.29425345069205944
56,10,2019-12-31,Distribution,0.23874231430805876
56,10,2020-03-31,Distribution,0.0280555985058941
56,10,2020-06-30,Distribution,0.14420038258005596
56,10,2020-12-31,Distribution,0.4609636599357479
56,10,2021-03-31,Distribution,0.1458702917250004
56,10,2021-09-30,Distribution,0.5236485898914788
57,4,2012-03-31,Capital Call,-0.08454585446330826
57,4,2012-06-30,Capital Call,-0.09259408396673416
57,4,2012-09-30,Capital Call,-0.04795334683054217
57,4,2013-03-31,Capital Call,-0.07910101904214817
57,4,2013-06-30,Capital Call,-0.10594519392352734
57,4,2013-09-30,Capital Call,-0.05513454669243233
57,4,2017-09-30,Distribution,0.06428136865640932
57,4,2017-12-31,Distribution,0.21177215915446915
57,4,2019-03-31,Distribution,0.24452937379954306
57,4,2020-09-30,Distribution,0.4265629723428713
57,4,2021-12-31,Distribution,0.3391669354223979
57,4,2022-12-31,Distribution,0.23833850697622555
57,4,2023-09-30,Distribution,1.199113042509792
57,4,2023-12-31,Distribution,0.7532364968045191
57,19,2011-06-30,Capital Call,-0.015504384835580049
57,19,2013-12-31,Capital Call,-0.010813957029861505
57,19,2017-09-30,Distribution,0.014772001908225158
57,19,2017-12-31,Distribution,0.016251085661096697
57,19,2018-06-30,Distribution,0.015258155491367937
57,19,2018-09-30,Distribution,0.012961833885055214
57,19,2021-09-30,Distribution,0.01096791246450157
57,19,2021-12-31,Distribution,0.012467105058849234
57,1,2011-06-30,Capital Call,-0.06489910985135693
57,1,2011-09-30,Capital Call,-0.16160413189263179
57,1,2011-12-31,Capital Call,-0.13519654254916394
57,1,2014-12-31,Capital Call,-0.12513166190734507
57,1,2017-06-30,Distribution,0.09056152905791155
57,1,2019-03-31,Distribution,0.30205590556977174
57,1,2019-06-30,Distribution,0.12268806989125257
57,1,2020-03-31,Distribution,0.07104268671706546
57,1,2020-06-30,Distribution,0.16124447282452312
57,1,2020-09-30,Distribution,0.47960879404909423
57,1,2020-12-31,Distribution,0.18383553939150518
57,1,2022-03-31,Distribution,0.8295431793548335
57,21,2010-12-31,Capital Call,-0.09505968427478327
57,21,2011-03-31,Capital Call,-0.07876954125216482
57,21,2011-06-30,Capital Call,-0.17973061547345004
57,21,2011-09-30,Capital Call,-0.08076472843068346
57,21,2012-03-31,Capital Call,-0.13353591930753536
57,21,2012-12-31,Capital Call,-0.1073366759669916
57,21,2013-06-30,Capital Call,-0.13953889083876625
57,21,2013-09-30,Capital Call,-0.08526394445562524
57,21,2016-06-30,Distribution,0.05944340133625553
57,21,2018-03-31,Distribution,0.3102414610787173
57,21,2018-06-30,Distribution,0.378862208896
57,21,2018-12-31,Distribution,0.15742070269798927
57,21,2019-09-30,Distribution,0.35449956844185176
57,21,2019-12-31,Distribution,0.15477614135239456
57,21,2020-03-31,Distribution,0.04051698765141112
57,21,2021-03-31,Distribution,0.6264457342437417
57,21,2021-09-30,Distribution,0.6376074672870938
57,21,2022-03-31,Distribution,0.35953404548405404
58,7,2011-12-31,Capital Call,-0.08045891930569989
58,7,2012-03-31,Capital Call,-0.18883378324577138
58,7,2012-09-30,Capital Call,-0.2502103537130486
58,7,2012-12-31,Capital Call,-0.24272139443285468
58,7,2013-12-31,Capital Call,-0.14017967875082468
58,7,2017-03-31,Distribution,0.21707392102397977
58,7,2018-03-31,Distribution,0.54733362741436
58,7,2019-03-31,Distribution,0.5338207030749557
58,7,2019-06-30,Distribution,0.1916583582370012
58,7,2019-12-31,Distribution,0.7936403827498176
58,7,2020-03-31,Distribution,0.16662050185664293
58,7,2020-06-30,Distribution,0.17054255871882193
58,7,2021-03-31,Distribution,1.0468910560777285
58,7,2021-09-30,Distribution,0.43389098169614276
58,7,2021-12-31,Distribution,1.4317499646517504
58,7,2022-03-31,Distribution,0.9842740237367499
58,7,2023-06-30,Distribution,1.2853395696530565
58,7,2023-09-30,Distribution,0.7921665416636542
59,5,2010-09-30,Capital Call,-0.0734373752480372
59,5,2011-06-30,Capital Call,-0.22737219392582977
59,5,2012-09-30,Capital Call,-0.09641184542192849
59,5,2014-03-31,Capital Call,-0.12322609015566019
59,5,2016-03-31,Distribution,0.019184283919116567
59,5,2016-12-31,Distribution,0.22862489780125284
59,5,2017-03-31,Distribution,0.1661579779989232
59,5,2017-12-31,Distribution,0.13432500424292315
59,5,2018-09-30,Distribution,0.20990968193492252
59,5,2019-12-31,Distribution,0.35950300709468824
59,5,2020-09-30,Distribution,0.38101112362731604
59,5,2020-12-31,Distribution,0.16669866531149385
59,5,2021-06-30,Distribution,0.35980153107415647
59,5,2021-09-30,Distribution,0.08195265608400146
59,5,2021-12-31,Distribution,0.15035385585647937
59,5,2022-03-31,Distribution,0.430823844475545
59,5,2022-06-30,Distribution,0.2630310147966838
59,18,2010-09-30,Capital Call,-0.09529783131943172
59,18,2011-03-31,Capital Call,-0.2031597791977057
59,18,2013-03-31,Capital Call,-0.15766789517685886
59,18,2013-09-30,Capital Call,-0.059574916193
59,18,2014-09-30,Capital Call,-0.16306739788736824
59,18,2015-06-30,Capital Call,-0.15904724821938737
59,18,2017-06-30,Distribution,0.5217303441815381
59,18,2019-12-31,Distribution,0.47970652892183613
59,18,2020-12-31,Distribution,0.7767104771921173
59,18,2021-03-31,Distribution,0.4887398942006248
59,18,2021-09-30,Distribution,1.4149852321718428
59,18,2022-03-31,Distribution,0.5757214119512267
59,18,2022-06-30,Distribution,0.9540399678657642
59,24,2010-03-31,Capital Call,-0.1824506104650663
59,24,2010-06-30,Capital Call,-0.13179803499163648
59,24,2010-09-30,Capital Call,-0.19053473770349144
59,24,2010-12-31,Capital Call,-0.08020450016953899
59,24,2011-03-31,Capital Call,-0.07080341581444854
59,24,2011-09-30,Capital Call,-0.1989356901088475
59,24,2011-12-31,Capital Call,-0.07124507571003345
59,24,2013-03-31,Capital Call,-0.06345702219297739
59,24,2017-03-31,Distribution,0.35148312772952844
59,24,2017-09-30,Distribution,0.5423008162390905
59,24,2019-06-30,Distribution,0.4942799334092282
59,24,2020-03-31,Distribution,0.10040356043385916
59,24,2020-09-30,Distribution,0.7354350792336678
59,24,2020-12-31,Distribution,0.5234885014534817
59,24,2021-03-31,Distribution,0.6644979798859961
59,24,2021-06-30,Distribution,0.3035356562192275
59,24,2021-09-30,Distribution,0.5059822340586233
59,14,2011-03-31,Capital Call,-0.11956117106412008
59,14,2011-09-30,Capital Call,-0.12294981122194336
59,14,2012-03-31,Capital Call,-0.1269645543972318
59,14,2013-03-31,Capital Call,-0.13561686015904753
59,14,2013-06-30,Capital Call,-0.11003014960340128
59,14,2013-09-30,Capital Call,-0.08705435604188516
59,14,2014-03-31,Capital Call,-0.07858703238132513
59,14,2016-03-31,Distribution,0.03242125986510063
59,14,2017-09-30,Distribution,0.2873512191699927
59,14,2017-12-31,Distribution,0.35912899103507023
59,14,2018-06-30,Distribution,0.2792579417758853
59,14,2019-06-30,Distribution,0.1335399812104258
59,14,2019-12-31,Distribution,0.20201967143864952
59,14,2020-03-31,Distribution,0.07675942815829631
59,14,2020-06-30,Distribution,0.10510441733244066
59,14,2021-03-31,Distribution,0.30772688915262797
59,14,2021-06-30,Distribution,0.39910803041063353
59,14,2022-06-30,Distribution,0.4479152462286967
60,25,2012-09-30,Capital Call,-0.09729946656089869
60,25,2012-12-31,Capital Call,-0.1218246578900141
60,25,2013-06-30,Capital Call,-0.13195278108931277
60,25,2014-06-30,Capital Call,-0.08923693424835387
60,25,2015-03-31,Capital Call,-0.09363087900376389
60,25,2015-09-30,Capital Call,-0.054539494644639065
60,25,2018-09-30,Distribution,0.3002897515484179
60,25,2018-12-31,Distribution,0.17810842649855516
60,25,2019-03-31,Distribution,0.156808546773351
60,25,2019-12-31,Distribution,0.08040326172797643
60,25,2020-06-30,Distribution,0.08839568186366667
60,25,2020-12-31,Distribution,0.4376476943858384
60,25,2021-06-30,Distribution,0.29868699081266187
60,25,2021-12-31,Distribution,0.6326485799226906
60,25,2022-06-30,Distribution,0.24458486725447193
60,25,2023-03-31,Distribution,0.5334744178224773
60,10,2010-09-30,Capital Call,-0.07498118242151285
60,10,2010-12-31,Capital Call,-0.11687726659861557
60,10,2011-06-30,Capital Call,-0.07941677191393474
60,10,2011-09-30,Capital Call,-0.14002269831905642
60,10,2012-03-31,Capital Call,-0.12253157320057015
60,10,2012-09-30,Capital Call,-0.1505838500676487
60,10,2013-03-31,Capital Call,-0.1282410480065589
60,10,2013-06-30,Capital Call,-0.027345609472102628
60,10,2015-09-30,Distribution,0.02138216645884804
60,10,2017-03-31,Distribution,0.37961980389454636
60,10,2017-12-31,Distribution,0.5708335589322633
60,10,2018-06-30,Distribution,0.30742131680224627
60,10,2018-12-31,Distribution,0.42910673740035726
60,10,2019-03-31,Distribution,0.2189065799133653
60,10,2019-12-31,Distribution,0.23349284964284484
60,10,2021-06-30,Distribution,0.39848254544967154
60,10,2021-09-30,Distribution,0.16868155198839832
60,10,2021-12-31,Distribution,0.2241496457522932
60,10,2022-03-31,Distribution,0.6964890342921661
60,10,2022-06-30,Distribution,0.42784824050388315
60,24,2011-06-30,Capital Call,-0.07227372890154847
60,24,2011-09-30,Capital Call,-0.10189171027672482
60,24,2012-06-30,Capital Call,-0.09338172162846706
60,24,2013-03-31,Capital Call,-0.08896019828992446
60,24,2013-06-30,Capital Call,-0.06164559682916583
60,24,2013-09-30,Capital Call,-0.0992895483903941
60,24,2015-09-30,Distribution,0.04102145071128203
60,24,2017-06-30,Distribution,0.25049601342153144
60,24,2018-03-31,Distribution,0.16005385345925166
60,24,2019-12-31,Distribution,0.15862273129206228
60,24,2020-12-31,Distribution,0.3979417407104288
60,24,2021-12-31,Distribution,0.40645288795829637
60,24,2022-03-31,Distribution,0.6570016907731603
60,24,2023-03-31,Distribution,0.5581639043986057
61,9,2011-03-31,Capital Call,-0.2530721178174404
61,9,2011-12-31,Capital Call,-0.27133499595451394
61,9,2012-09-30,Capital Call,-0.10583877393495737
61,9,2013-03-31,Capital Call,-0.08172222052426271
61,9,2013-06-30,Capital Call,-0.2502675231584362
61,9,2013-12-31,Capital Call,-0.1080477207429812
61,9,2014-03-31,Capital Call,-0.18109741793495718
61,9,2014-06-30,Capital Call,-0.07117687868217626
61,9,2014-12-31,Capital Call,-0.08744235125027466
61,9,2016-03-31,Distribution,0.04638493807016733
61,9,2017-03-31,Distribution,0.8087043900599273
61,9,2018-09-30,Distribution,0.9762030218571072
61,9,2019-03-31,Distribution,0.3626973287541417
61,9,2019-06-30,Distribution,0.22351478756526208
61,9,2019-12-31,Distribution,0.7011302872751815
61,9,2020-09-30,Distribution,0.3137458422500489
61,9,2021-12-31,Distribution,1.4570790512313938
61,9,2022-03-31,Distribution,0.6521954415461411
61,9,2022-09-30,Distribution,0.7871256444076619
62,22,2012-06-30,Capital Call,-0.4329323719759989
62,22,2013-03-31,Capital Call,-0.3437395156296399
62,22,2013-12-31,Capital Call,-0.5312073313954659
62,22,2015-03-31,Capital Call,-0.5424952430354683
62,22,2018-06-30,Distribution,1.0652401166759633
62,22,2019-03-31,Distribution,0.9695563937761714
62,22,2019-12-31,Distribution,0.7189723456935223
62,22,2021-03-31,Distribution,1.9737729598585947
62,22,2021-09-30,Distribution,2.0668172196957193
62,22,2022-09-30,Distribution,2.715130072948037
62,22,2023-06-30,Distribution,3.325112659816945
62,12,2013-12-31,Capital Call,-0.19850058352394437
62,12,2014-03-31,Capital Call,-0.2775735738039584
62,12,2014-06-30,Capital Call,-0.10275357374929618
62,12,2015-06-30,Capital Call,-0.3848423285613787
62,12,2015-09-30,Capital Call,-0.17900566026370027
62,12,2015-12-31,Capital Call,-0.3980049871379387
62,12,2017-12-31,Capital Call,-0.13932282347834193
62,12,2018-06-30,Capital Call,-0.12228617771766923
62,12,2021-06-30,Distribution,2.4752979281349847
62,12,2021-09-30,Distribution,0.8888772544570341
62,12,2022-03-31,Distribution,1.5286647526248724
62,12,2022-12-31,Distribution,3.1626058236613175
62,12,2023-03-31,Distribution,1.1735408719467795
62,12,2023-09-30,Distribution,1.8205480199508746
62,12,2023-12-31,Distribution,0.8585320415516988
62,3,2010-12-31,Capital Call,-0.0853467534702255
62,3,2011-03-31,Capital Call,-0.1794090210273347
62,3,2011-09-30,Capital Call,-0.17826383572252644
62,3,2011-12-31,Capital Call,-0.23029984792818523
62,3,2012-12-31,Capital Call,-0.2811891831320275
62,3,2013-09-30,Capital Call,-0.30151743971343986
62,3,2017-03-31,Distribution,0.3739879766848613
62,3,2017-09-30,Distribution,0.1776667348432358
62,3,2018-12-31,Distribution,0.6017813509017758
62,3,2019-09-30,Distribution,0.3601013543918343
62,3,2020-06-30,Distribution,0.14593954437698253
62,3,2020-09-30,Distribution,0.21687832380293817
62,3,2021-06-30,Distribution,1.141329674866545
62,3,2021-09-30,Distribution,0.4186905968102983
62,3,2022-09-30,Distribution,1.3152687807133143
62,10,2012-09-30,Capital Call,-0.3005510098312557
62,10,2013-12-31,Capital Call,-0.1738214562534828
62,10,2014-03-31,Capital Call,-0.30194357828919366
62,10,2016-03-31,Capital Call,-0.26137232664998045
62,10,2016-12-31,Distribution,0.34805406441751374
62,10,2020-06-30,Distribution,0.10388918495655071
62,10,2020-12-31,Distribution,0.5056505029209394
62,10,2021-09-30,Distribution,1.98865082520158
62,10,2022-03-31,Distribution,2.5389499832171816
62,10,2022-06-30,Distribution,1.6617897950092992
62,10,2022-09-30,Distribution,1.1530946225631156
62,10,2022-12-31,Distribution,0.361554449035519
62,10,2023-06-30,Distribution,0.39808552201132796
63,4,2012-09-30,Capital Call,-0.14967064445683428
63,4,2012-12-31,Capital Call,-0.19268164631553325
63,4,2013-06-30,Capital Call,-0.08196171959442568
63,4,2013-12-31,Capital Call,-0.11540118788606289
63,4,2015-09-30,Capital Call,-0.08767044444527511
63,4,2017-06-30,Capital Call,-0.22283095222284305
63,4,2020-03-31,Distribution,0.10832320913212685
63,4,2020-06-30,Distribution,0.11246549856386974
63,4,2021-09-30,Distribution,1.3963951906299201
63,4,2022-06-30,Distribution,1.426781962871233
63,4,2022-09-30,Distribution,1.7240988912822135
63,4,2023-06-30,Distribution,1.693823496689231
63,22,2011-12-31,Capital Call,-0.2500625249924691
63,22,2012-06-30,Capital Call,-0.10963183334287478
63,22,2012-09-30,Capital Call,-0.16523607178330374
63,22,2012-12-31,Capital Call,-0.14209392662811252
63,22,2014-03-31,Capital Call,-0.07773089521440307
63,22,2016-03-31,Capital Call,-0.15842333499817957
63,22,2016-12-31,Distribution,0.35997769987898337
63,22,2018-03-31,Distribution,0.39468251116026926
63,22,2018-09-30,Distribution,0.21684091767191369
63,22,2019-09-30,Distribution,0.40307330958305554
63,22,2019-12-31,Distribution,0.13422027582587662
63,22,2020-12-31,Distribution,0.3838563972673936
63,22,2021-03-31,Distribution,0.48151410273549383
63,22,2021-12-31,Distribution,1.1263587364869274
63,22,2022-03-31,Distribution,0.4817292088436803
63,22,2022-06-30,Distribution,0.6708654452287865
63,22,2022-09-30,Distribution,0.6770689131019888
63,22,2023-03-31,Distribution,0.21734025025895284
63,22,2023-09-30,Distribution,0.6211264975219145
63,11,2010-03-31,Capital Call,-0.11625283355880503
63,11,2010-06-30,Capital Call,-0.06240364772649767
63,11,2010-09-30,Capital Call,-0.12463794736485782
63,11,2011-03-31,Capital Call,-0.19100135087067546
63,11,2013-03-31,Capital Call,-0.1963512317187447
63,11,2013-12-31,Capital Call,-0.16222629635650038
63,11,2017-12-31,Distribution,0.22211643365521339
63,11,2018-06-30,Distribution,0.19055123998541645
63,11,2019-03-31,Distribution,0.6060435654261755
63,11,2020-03-31,Distribution,0.13826159357134368
63,11,2020-09-30,Distribution,0.9534793030485917
63,11,2020-12-31,Distribution,0.7326114352567697
63,11,2021-12-31,Distribution,0.3176644593975821
63,21,2010-09-30,Capital Call,-0.29648625904974724
63,21,2010-12-31,Capital Call,-0.17313458606625223
63,21,2011-03-31,Capital Call,-0.2746360197177484
63,21,2011-06-30,Capital Call,-0.13071858259912583
63,21,2011-09-30,Capital Call,-0.12112939059026631
63,21,2012-03-31,Capital Call,-0.21450561585163758
63,21,2012-06-30,Capital Call,-0.13827565084009363
63,21,2014-12-31,Capital Call,-0.22111389528512881
63,21,2017-03-31,Distribution,0.5897606959524198
63,21,2017-06-30,Distribution,0.8418699118609644
63,21,2018-06-30,Distribution,0.8427944719086461
63,21,2018-12-31,Distribution,0.8909518652036486
63,21,2022-03-31,Distribution,2.6246781102282686
64,23,2010-06-30,Capital Call,-0.23696672723997286
64,23,2011-03-31,Capital Call,-0.1844766800341093
64,23,2013-03-31,Capital Call,-0.09288211415270248
64,23,2014-09-30,Capital Call,-0.15154609853439924
64,23,2017-12-31,Distribution,0.4282443194425987
64,23,2018-03-31,Distribution,0.12370002714419728
64,23,2019-06-30,Distribution,0.5373696406366462
64,23,2019-09-30,Distribution,0.37444606777973055
64,23,2020-09-30,Distribution,0.7380172480756315
64,23,2020-12-31,Distribution,0.2559264515473844
64,23,2021-03-31,Distribution,0.343446432981856
64,23,2021-09-30,Distribution,0.13992137536245322
64,23,2022-03-31,Distribution,0.2744361204925558
64,20,2010-12-31,Capital Call,-0.12287354489705292
64,20,2014-03-31,Capital Call,-0.17284150064835746
64,20,2015-06-30,Capital Call,-0.1697323080558424
64,20,2015-06-30,Distribution,0.02166874685132816
64,20,2017-12-31,Distribution,0.06901616226083161
64,20,2018-03-31,Distribution,0.13170187559716448
64,20,2019-09-30,Distribution,0.09323970601554346
64,20,2020-06-30,Distribution,0.04616801649321162
64,20,2021-03-31,Distribution,0.32736582221770083
64,20,2021-06-30,Distribution,0.25543708348074035
64,20,2022-06-30,Distribution,0.15297061744661394
64,15,2014-06-30,Capital Call,-0.056673243017372144
64,15,2015-03-31,Capital Call,-0.17333489901596116
64,15,2019-03-31,Distribution,0.13418548282172332
64,15,2019-06-30,Distribution,0.094172331441189
64,15,2019-09-30,Distribution,0.11602921111798721
64,15,2020-03-31,Distribution,0.02336503016551909
64,15,2020-12-31,Distribution,0.08767127179404205
64,15,2021-06-30,Distribution,0.04526134684873575
64,15,2021-09-30,Distribution,0.06338513625401755
64,15,2022-03-31,Distribution,0.11490843684963585
64,15,2022-09-30,Distribution,0.1946005608027222
64,15,2022-12-31,Distribution,0.025273551767829576
64,15,2023-03-31,Distribution,0.050292456096074925
64,21,2010-06-30,Capital Call,-0.16473093346815026
64,21,2010-09-30,Capital Call,-0.06917756880519059
64,21,2011-09-30,Capital Call,-0.10202689668512889
64,21,2011-12-31,Capital Call,-0.06856702611461983
64,21,2013-03-31,Capital Call,-0.059943397137017324
64,21,2013-06-30,Capital Call,-0.08414888182405866
64,21,2014-06-30,Capital Call,-0.13796965131615122
64,21,2014-12-31,Capital Call,-0.11712910287300829
64,21,2017-06-30,Distribution,0.3718141838049054
64,21,2017-12-31,Distribution,0.30028067784149354
64,21,2018-03-31,Distribution,0.3159355449680916
64,21,2019-06-30,Distribution,0.25637719278752347
64,21,2019-12-31,Distribution,0.3693200204638531
64,21,2020-12-31,Distribution,0.3342035601184471
64,21,2021-06-30,Distribution,0.3952373347686072
64,21,2021-09-30,Distribution,0.1080328089310651
64,21,2021-12-31,Distribution,0.43724598054733776
64,21,2022-03-31,Distribution,0.19699183549532281
65,19,2010-06-30,Capital Call,-0.28488928333584673
65,19,2010-09-30,Capital Call,-0.2495721949053914
65,19,2010-12-31,Capital Call,-0.15723594601809382
65,19,2014-03-31,Capital Call,-0.11027113156483874
65,19,2014-12-31,Capital Call,-0.22533802275058962
65,19,2015-03-31,Capital Call,-0.15505176449867852
65,19,2017-03-31,Distribution,0.3721469968284366
65,19,2017-06-30,Distribution,0.25619418582092107
65,19,2017-09-30,Distribution,0.2498810325004386
65,19,2018-03-31,Distribution,0.7188247780383751
65,19,2018-06-30,Distribution,0.4181084362765636
65,19,2018-09-30,Distribution,0.757450757301159
65,19,2018-12-31,Distribution,0.492105261364578
65,19,2019-06-30,Distribution,0.5404994083791731
65,19,2019-09-30,Distribution,0.43015584726936434
65,19,2022-03-31,Distribution,1.4789184214034434
65,2,2010-06-30,Capital Call,-0.3014549544868476
65,2,2010-09-30,Capital Call,-0.19487046586515833
65,2,2010-12-31,Capital Call,-0.29257465871797544
65,2,2011-03-31,Capital Call,-0.1750565445674093
65,2,2011-06-30,Capital Call,-0.18559147072935428
65,2,2013-06-30,Capital Call,-0.26572501775428753
65,2,2017-03-31,Distribution,1.1801375766857487
65,2,2019-03-31,Distribution,0.4722180439421806
65,2,2019-06-30,Distribution,0.41298969780882666
65,2,2019-09-30,Distribution,0.5067480926197607
65,2,2020-03-31,Distribution,0.29906027997886014
65,2,2020-06-30,Distribution,0.2487018550282574
65,2,2020-09-30,Distribution,1.2869459503868506
65,2,2021-03-31,Distribution,0.9120791320093041
65,2,2021-06-30,Distribution,1.1331016481864373
65,2,2021-12-31,Distribution,1.111282481718522
65,9,2011-06-30,Capital Call,-0.29516100736487233
65,9,2011-09-30,Capital Call,-0.23090203230162376
65,9,2012-09-30,Capital Call,-0.2479898389531114
65,9,2012-12-31,Capital Call,-0.4033456715249799
65,9,2013-03-31,Capital Call,-0.46249362353122697
65,9,2013-09-30,Capital Call,-0.19055327560879481
65,9,2013-12-31,Capital Call,-0.30619487066656104
65,9,2015-03-31,Capital Call,-0.3205550806154529
65,9,2016-09-30,Distribution,0.9602572058486628
65,9,2017-03-31,Distribution,1.0552113992974979
65,9,2017-12-31,Distribution,1.0138122439962667
65,9,2018-12-31,Distribution,0.7849857147399246
65,9,2021-06-30,Distribution,1.7061631338401515
65,9,2021-09-30,Distribution,1.4745356495485136
65,9,2022-06-30,Distribution,0.5474412149152694
65,9,2022-12-31,Distribution,0.968032755071635
65,9,2023-03-31,Distribution,1.2156267562023206
66,18,2010-09-30,Capital Call,-0.09129833976993018
66,18,2010-12-31,Capital Call,-0.146006598823487
66,18,2011-06-30,Capital Call,-0.11212895402568042
66,18,2011-09-30,Capital Call,-0.1694875422826868
66,18,2013-12-31,Capital Call,-0.1667289467775601
66,18,2014-12-31,Capital Call,-0.18327617575937186
66,18,2015-03-31,Capital Call,-0.20057805354530117
66,18,2015-12-31,Distribution,0.04502724431271917
66,18,2016-06-30,Distribution,0.0286244591227365
66,18,2016-12-31,Distribution,0.30254107886257564
66,18,2017-12-31,Distribution,0.15999419810298435
66,18,2018-09-30,Distribution,0.414744609301108
66,18,2018-12-31,Distribution,0.2109361434640363
66,18,2019-03-31,Distribution,0.3285517521868827
66,18,2020-03-31,Distribution,0.0714254156591673
66,18,2020-09-30,Distribution,0.36245917482710827
66,18,2020-12-31,Distribution,0.21753269249994578
66,18,2021-03-31,Distribution,0.3058325257645701
66,18,2022-03-31,Distribution,0.6102222637049766
66,9,2010-12-31,Capital Call,-0.15377927555909288
66,9,2011-03-31,Capital Call,-0.2268087155303266
66,9,2011-06-30,Capital Call,-0.28613970253053483
66,9,2011-09-30,Capital Call,-0.12763580160608465
66,9,2011-12-31,Capital Call,-0.17084685763333046
66,9,2012-09-30,Capital Call,-0.2177096557715944
66,9,2013-09-30,Capital Call,-0.2594844124009074
