investor_id,fund_id,date,nav_m
49,20,2019-03-31,3.006890496286143
49,20,2019-06-30,2.937925195208169
49,20,2019-09-30,3.2696000120734015
49,20,2019-12-31,3.5199364230340935
49,20,2020-03-31,3.5127011368009344
49,20,2020-06-30,3.5946958691780475
49,20,2020-09-30,3.6903454057142597
49,20,2020-12-31,4.052407157060098
49,20,2021-03-31,4.154943348031888
49,20,2021-06-30,4.050425081662172
49,20,2021-09-30,3.5062318964865358
49,20,2021-12-31,3.6840518085692446
49,20,2022-03-31,3.2381140096913117
49,20,2022-06-30,3.4567974364352407
49,20,2022-09-30,2.029482845276808
49,2,2010-09-30,0.15741370537268565
49,2,2010-12-31,0.4581461938040814
49,2,2011-03-31,0.47750782021238797
49,2,2011-06-30,0.7769361792176848
49,2,2011-09-30,0.8179971741814065
49,2,2011-12-31,0.8446029451400412
49,2,2012-03-31,0.8752104302038934
49,2,2012-06-30,1.2614328097542553
49,2,2012-09-30,1.5875911960591391
49,2,2012-12-31,1.6493475800668678
49,2,2013-03-31,1.7320904276196545
49,2,2013-06-30,1.8308021050081995
49,2,2013-09-30,1.8605379510906832
49,2,2013-12-31,1.986933856725805
49,2,2014-03-31,2.135260260807628
49,2,2014-06-30,2.645340944425443
49,2,2014-09-30,2.887963145330993
49,2,2014-12-31,2.8999469789546697
49,2,2015-03-31,3.3269520792241485
49,2,2015-06-30,3.438956395044761
49,2,2015-09-30,3.4678629521398627
49,2,2015-12-31,3.6640523976018358
49,2,2016-03-31,3.772010615263714
49,2,2016-06-30,3.727259273261818
49,2,2016-09-30,3.9485583443606806
49,2,2016-12-31,4.157172245642914
49,2,2017-03-31,4.181130359828335
49,2,2017-06-30,4.325206640979593
49,2,2017-09-30,4.235698427553089
49,2,2017-12-31,4.366719693282923
49,2,2018-03-31,3.958165499210499
49,2,2018-06-30,4.5129558658371165
49,2,2018-09-30,4.799058699379462
49,2,2018-12-31,4.836770445993154
49,2,2019-03-31,4.713498341683932
49,2,2019-06-30,4.24926303244626
49,2,2019-09-30,4.554984547718269
49,2,2019-12-31,5.027316979686536
49,2,2020-03-31,5.237142788694527
49,2,2020-06-30,5.24055255959536
49,2,2020-09-30,5.551955157865231
49,2,2020-12-31,5.955507827051405
49,2,2021-03-31,6.0545683879517656
49,2,2021-06-30,6.9600126217726865
49,2,2021-09-30,5.954128086524229
49,2,2021-12-31,5.660641327518805
49,2,2022-03-31,3.3860281713805294
49,2,2022-06-30,2.5135309119327074
49,1,2011-06-30,0.3109000943889044
49,1,2011-09-30,0.6911087129516484
49,1,2011-12-31,0.8708121915209154
49,1,2012-03-31,1.032557882238255
49,1,2012-06-30,1.2524647384562833
49,1,2012-09-30,1.2592184531076804
49,1,2012-12-31,1.3881363315790953
49,1,2013-03-31,1.7167442440655334
49,1,2013-06-30,1.7770378022220705
49,1,2013-09-30,1.81174834810037
49,1,2013-12-31,1.892373824913139
49,1,2014-03-31,2.0897344800216704
49,1,2014-06-30,2.3971823077431558
49,1,2014-09-30,2.476699393582667
49,1,2014-12-31,2.6509085259712704
49,1,2015-03-31,2.667384460265277
49,1,2015-06-30,2.7588504420698396
49,1,2015-09-30,2.8380978226817146
49,1,2015-12-31,2.900929467995399
49,1,2016-03-31,3.058726689781003
49,1,2016-06-30,3.0227454149348234
49,1,2016-09-30,3.2375096227027753
49,1,2016-12-31,3.5159280871360483
49,1,2017-03-31,3.819062645478951
49,1,2017-06-30,3.9325349498826236
49,1,2017-09-30,4.32190187751492
49,1,2017-12-31,3.5147146282690436
49,1,2018-03-31,3.638357639897138
49,1,2018-06-30,3.8233641647797865
49,1,2018-09-30,4.138231876693317
49,1,2018-12-31,4.449922585799609
49,1,2019-03-31,3.9714127713777487
49,1,2019-06-30,4.392734472485302
49,1,2019-09-30,5.044920994229286
49,1,2019-12-31,5.1832127706077475
49,1,2020-03-31,5.688782601544407
49,1,2020-06-30,5.478469503210568
49,1,2020-09-30,5.06040474033822
49,1,2020-12-31,4.17314194372341
49,1,2021-03-31,4.40780615191734
49,1,2021-06-30,4.6827326474479145
49,1,2021-09-30,4.184098756535097
49,1,2021-12-31,4.758546394130318
49,1,2022-03-31,5.236918470618003
49,1,2022-06-30,6.005261386643813
49,1,2022-09-30,5.446678284494602
49,1,2022-12-31,4.655388738269096
49,1,2023-03-31,4.812634974889047
50,22,2011-12-31,0.19735071996375977
50,22,2012-03-31,0.5067008388202036
50,22,2012-06-30,0.5332535574269508
50,22,2012-09-30,0.7298753116480984
50,22,2012-12-31,1.0147267474440287
50,22,2013-03-31,1.3279320986969652
50,22,2013-06-30,1.4446005146396732
50,22,2013-09-30,1.4960615567043238
50,22,2013-12-31,1.6724198695724517
50,22,2014-03-31,1.7557664211208082
50,22,2014-06-30,1.911875437409253
50,22,2014-09-30,1.8985984770103046
50,22,2014-12-31,2.27206995711448
50,22,2015-03-31,2.580187582965879
50,22,2015-06-30,2.685735113583488
50,22,2015-09-30,2.781653761934527
50,22,2015-12-31,2.9508614922339693
50,22,2016-03-31,2.9746384273081685
50,22,2016-06-30,3.08591313861474
50,22,2016-09-30,3.250219878476523
50,22,2016-12-31,3.364155663140704
50,22,2017-03-31,3.605040260610933
50,22,2017-06-30,3.2218879337700534
50,22,2017-09-30,3.6542592051995983
50,22,2017-12-31,4.032067318318988
50,22,2018-03-31,3.684058590155598
50,22,2018-06-30,3.418280206073031
50,22,2018-09-30,3.5536156730082107
50,22,2018-12-31,3.3015413844835932
50,22,2019-03-31,2.779768026528861
50,22,2019-06-30,2.822757268071625
50,22,2019-09-30,3.014245828694253
50,22,2019-12-31,3.276456139443913
50,22,2020-03-31,3.4031708730617662
50,22,2020-06-30,3.602840228606915
50,22,2020-09-30,3.9747304816465774
50,22,2020-12-31,3.820416472214082
50,22,2021-03-31,3.9548980098839537
50,22,2021-06-30,4.155561688189376
50,22,2021-09-30,3.550155976603289
50,22,2021-12-31,4.035547974623677
50,22,2022-03-31,4.796235057653185
50,22,2022-06-30,3.696653725758961
50,22,2022-09-30,4.112719273016678
50,22,2022-12-31,3.278085805647221
50,22,2023-03-31,3.299994426721709
50,22,2023-06-30,2.2284723206130925
50,22,2023-09-30,2.6444148225706963
50,25,2011-12-31,0.26192144580997995
50,25,2012-03-31,0.5811501032481274
50,25,2012-06-30,0.7865043909195294
50,25,2012-09-30,0.8167130971435645
50,25,2012-12-31,1.2198934587067343
50,25,2013-03-31,1.2382448488016662
50,25,2013-06-30,1.2570919502458273
50,25,2013-09-30,1.5711881456684038
50,25,2013-12-31,1.6895849019483207
50,25,2014-03-31,1.7011453277048725
50,25,2014-06-30,1.8223976663147006
50,25,2014-09-30,1.93252275328155
50,25,2014-12-31,2.0167926525925073
50,25,2015-03-31,2.235961947164466
50,25,2015-06-30,2.351572460526011
50,25,2015-09-30,2.9420217416032224
50,25,2015-12-31,2.981139048988236
50,25,2016-03-31,3.0929494783425544
50,25,2016-06-30,3.5651957994404424
50,25,2016-09-30,3.9599186350183277
50,25,2016-12-31,4.201369683339621
50,25,2017-03-31,4.5195814302581
50,25,2017-06-30,4.89414538962957
50,25,2017-09-30,5.254042758387407
50,25,2017-12-31,5.965754789283598
50,25,2018-03-31,6.601603763242607
50,25,2018-06-30,6.946501826810244
50,25,2018-09-30,7.330374411491202
50,25,2018-12-31,7.921970805465896
50,25,2019-03-31,8.757568545052392
50,25,2019-06-30,9.465681232481503
50,25,2019-09-30,10.473131937239728
50,25,2019-12-31,11.830922680828202
50,25,2020-03-31,12.356281066513146
50,25,2020-06-30,12.220486013465136
50,25,2020-09-30,11.105024211221796
50,25,2020-12-31,12.213189865402786
50,25,2021-03-31,9.447177219025912
50,25,2021-06-30,9.815822772859107
50,25,2021-09-30,9.049064799583363
50,25,2021-12-31,6.8342486295786244
50,25,2022-03-31,4.544361066723749
50,25,2022-06-30,3.9362778672939642
50,25,2022-09-30,4.0987529071125515
50,25,2022-12-31,5.03824575693785
50,25,2023-03-31,5.542532308014307
50,25,2023-06-30,5.040947479965706
50,25,2023-09-30,6.956102166782282
51,24,2010-03-31,0.11993741237813858
51,24,2010-06-30,0.12314600582944385
51,24,2010-09-30,0.12583936108766514
51,24,2010-12-31,0.23989551663089
51,24,2011-03-31,0.250928178817262
51,24,2011-06-30,0.3182159191123145
51,24,2011-09-30,0.3235466847223831
51,24,2011-12-31,0.33157072615251676
51,24,2012-03-31,0.3439137157379071
51,24,2012-06-30,0.5437979139237181
51,24,2012-09-30,0.7288779143801011
51,24,2012-12-31,0.9065255663515659
51,24,2013-03-31,0.9734578888499225
51,24,2013-06-30,1.0226616151746866
51,24,2013-09-30,1.0713996314383547
51,24,2013-12-31,1.126419925357803
51,24,2014-03-31,1.2254807824003184
51,24,2014-06-30,1.279793231501311
51,24,2014-09-30,1.396914095218973
51,24,2014-12-31,1.541485366833938
51,24,2015-03-31,1.6480649300705403
51,24,2015-06-30,1.6668332386117466
51,24,2015-09-30,1.7632874635616844
51,24,2015-12-31,1.8695195417335115
51,24,2016-03-31,1.9163086309230437
51,24,2016-06-30,1.9162705299402063
51,24,2016-09-30,1.9675831764391514
51,24,2016-12-31,2.1859126928603216
51,24,2017-03-31,2.496038371997475
51,24,2017-06-30,2.5521909247046346
51,24,2017-09-30,2.739463828048545
51,24,2017-12-31,2.977358701337772
51,24,2018-03-31,3.1785650242121113
51,24,2018-06-30,3.235471943210742
51,24,2018-09-30,3.3151402214738193
51,24,2018-12-31,3.478234954566364
51,24,2019-03-31,3.7846301618619735
51,24,2019-06-30,4.100460649002027
51,24,2019-09-30,4.508125214997616
51,24,2019-12-31,4.778469089273365
51,24,2020-03-31,4.578167832262491
51,24,2020-06-30,4.438663010679153
51,24,2020-09-30,4.270129009556624
51,24,2020-12-31,4.6754312918351975
51,24,2021-03-31,5.591781277515857
51,24,2021-06-30,5.792870618130577
51,24,2021-09-30,4.724322551299478
51,24,2021-12-31,4.5149147529394185
52,13,2014-03-31,0.4223008130400562
52,13,2014-06-30,0.8261018514152421
52,13,2014-09-30,1.1063852412461033
52,13,2014-12-31,1.4222689830008917
52,13,2015-03-31,1.5152379062769803
52,13,2015-06-30,1.5677032959872206
52,13,2015-09-30,1.6281995902488857
52,13,2015-12-31,1.6582038319439167
52,13,2016-03-31,1.6963865850123752
52,13,2016-06-30,1.7532113166524677
52,13,2016-09-30,1.9748506572882552
52,13,2016-12-31,2.1833999806407
52,13,2017-03-31,2.4035648891411587
52,13,2017-06-30,2.607554482548933
52,13,2017-09-30,2.7337703723519273
52,13,2017-12-31,2.865246071991771
52,13,2018-03-31,3.2883496043055724
52,13,2018-06-30,3.5715729140336183
52,13,2018-09-30,3.943924681154651
52,13,2018-12-31,4.263564673127033
52,13,2019-03-31,4.591257620328643
52,13,2019-06-30,5.023367807373936
52,13,2019-09-30,4.992528650794822
52,13,2019-12-31,5.3488145352688194
52,13,2020-03-31,5.517780140715003
52,13,2020-06-30,5.890718600977827
52,13,2020-09-30,5.857950934068499
52,13,2020-12-31,6.425079197937946
52,13,2021-03-31,7.011753347967502
52,13,2021-06-30,7.815274788504899
52,13,2021-09-30,8.909224445450052
52,13,2021-12-31,9.678580848516079
52,13,2022-03-31,10.895534755596444
52,13,2022-06-30,12.32432780333313
52,13,2022-09-30,13.158796434504728
52,13,2022-12-31,10.695053174787288
52,13,2023-03-31,12.009528763466227
52,13,2023-06-30,14.642471933533713
52,13,2023-09-30,18.840902011280487
52,13,2023-12-31,17.153138413703584
52,5,2010-03-31,0.18967613372393957
52,5,2010-06-30,0.1926888921134496
52,5,2010-09-30,0.19863313492191428
52,5,2010-12-31,0.48012452271042105
52,5,2011-03-31,0.8243443012935504
52,5,2011-06-30,1.181728286715717
52,5,2011-09-30,1.2409010134475051
52,5,2011-12-31,1.3162932629368915
52,5,2012-03-31,1.3713692967046158
52,5,2012-06-30,1.5375187591529895
52,5,2012-09-30,1.6194577058649184
52,5,2012-12-31,1.7237467986714887
52,5,2013-03-31,1.7586022862978972
52,5,2013-06-30,2.2361457963995384
52,5,2013-09-30,2.382491306802856
52,5,2013-12-31,2.4827609588294286
52,5,2014-03-31,2.6908644394884806
52,5,2014-06-30,3.233393185981609
52,5,2014-09-30,3.421544389522069
52,5,2014-12-31,3.8807772789627824
52,5,2015-03-31,4.20160284146918
52,5,2015-06-30,4.392610080078675
52,5,2015-09-30,4.420373347803283
52,5,2015-12-31,4.6010917997738
52,5,2016-03-31,4.65284206992303
52,5,2016-06-30,4.83913352962793
52,5,2016-09-30,5.1247169353527315
52,5,2016-12-31,5.364193890444933
52,5,2017-03-31,5.703668940979058
52,5,2017-06-30,6.0937251320192125
52,5,2017-09-30,4.916844152793826
52,5,2017-12-31,5.028923031974247
52,5,2018-03-31,5.678946226606632
52,5,2018-06-30,5.63641148716472
52,5,2018-09-30,5.295301740370948
52,5,2018-12-31,5.683825783477783
52,5,2019-03-31,5.86011988198783
52,5,2019-06-30,6.426892758347644
52,5,2019-09-30,5.588242500536902
52,5,2019-12-31,6.020848087743247
52,5,2020-03-31,6.436417802177703
52,5,2020-06-30,6.527570187376589
52,5,2020-09-30,7.269747318567036
52,5,2020-12-31,7.98759602133444
52,5,2021-03-31,8.793364179013789
52,5,2021-06-30,7.857169706581894
52,5,2021-09-30,8.622872799602838
52,5,2021-12-31,6.599460312894735
52,18,2010-12-31,0.48550682493952946
52,18,2011-03-31,1.0021423297502137
52,18,2011-06-30,1.4319853288777533
52,18,2011-09-30,1.9461975718463664
52,18,2011-12-31,1.9873774095007102
52,18,2012-03-31,2.0813533062227205
52,18,2012-06-30,2.149873739885223
52,18,2012-09-30,2.2245437374474006
52,18,2012-12-31,2.5064733254745626
52,18,2013-03-31,2.815746561306191
52,18,2013-06-30,3.000556276937235
52,18,2013-09-30,3.2576512391844994
52,18,2013-12-31,3.4391605807589287
52,18,2014-03-31,3.5730298351262055
52,18,2014-06-30,4.396434201953221
52,18,2014-09-30,4.865009096946411
52,18,2014-12-31,5.1971324945640776
52,18,2015-03-31,5.628111310623442
52,18,2015-06-30,5.727111411897233
52,18,2015-09-30,6.003775654181618
52,18,2015-12-31,6.094229037667022
52,18,2016-03-31,6.218114080507085
52,18,2016-06-30,6.367925172999651
52,18,2016-09-30,6.450061737533205
52,18,2016-12-31,7.037391514482865
52,18,2017-03-31,7.44589438001532
52,18,2017-06-30,8.170045117772148
52,18,2017-09-30,8.489159928219316
52,18,2017-12-31,9.233523494854941
52,18,2018-03-31,10.359820286737365
52,18,2018-06-30,8.524594303320573
52,18,2018-09-30,9.140225766666175
52,18,2018-12-31,7.197380764776991
52,18,2019-03-31,6.464524917186445
52,18,2019-06-30,7.162411696658793
52,18,2019-09-30,7.1957408953815465
52,18,2019-12-31,7.742411035278983
52,18,2020-03-31,7.6897357703999525
52,18,2020-06-30,8.006970396873017
52,18,2020-09-30,8.532773138978195
52,18,2020-12-31,8.44064580136889
52,18,2021-03-31,9.611277258790542
52,18,2021-06-30,9.534309385564471
52,18,2021-09-30,10.88099705298113
52,18,2021-12-31,8.1829658784753
52,18,2022-03-31,6.020209654972119
52,18,2022-06-30,4.8974844716574975
52,18,2022-09-30,6.227200112558706
52,3,2010-03-31,0.28587941552923474
52,3,2010-06-30,0.4879300615740685
52,3,2010-09-30,0.7775221510843979
52,3,2010-12-31,0.9619253903978122
52,3,2011-03-31,1.3599330362280657
52,3,2011-06-30,1.3806313979769187
52,3,2011-09-30,1.4162634642012921
52,3,2011-12-31,1.4746274590274022
52,3,2012-03-31,1.7034524288621138
52,3,2012-06-30,1.722486571985285
52,3,2012-09-30,2.1814031450997278
52,3,2012-12-31,2.2844953569955155
52,3,2013-03-31,2.3263388044571407
52,3,2013-06-30,2.4012134679256074
52,3,2013-09-30,2.4636908415454486
52,3,2013-12-31,2.7863613575045645
52,3,2014-03-31,3.0200354203282056
52,3,2014-06-30,3.07365960515294
52,3,2014-09-30,3.2169644143982925
52,3,2014-12-31,3.4003405282464656
52,3,2015-03-31,3.571868026744997
52,3,2015-06-30,3.562997587734572
52,3,2015-09-30,3.654013109834025
52,3,2015-12-31,3.611466005939951
52,3,2016-03-31,3.7479178926755097
52,3,2016-06-30,3.723125759264768
52,3,2016-09-30,4.052429136442944
52,3,2016-12-31,4.450139915576129
52,3,2017-03-31,4.855717913183327
52,3,2017-06-30,5.310511230943328
52,3,2017-09-30,5.921789318271125
52,3,2017-12-31,6.177950625651057
52,3,2018-03-31,5.576527651149558
52,3,2018-06-30,4.5376364435463366
52,3,2018-09-30,4.948793782806272
52,3,2018-12-31,5.2666633553388245
52,3,2019-03-31,5.401212028408871
52,3,2019-06-30,5.7543017537069066
52,3,2019-09-30,6.2046287311728845
52,3,2019-12-31,5.142709907732606
52,3,2020-03-31,5.060423731117109
52,3,2020-06-30,5.070377166971093
52,3,2020-09-30,4.391023388458064
52,3,2020-12-31,4.617309827093254
52,3,2021-03-31,4.588686974465437
52,3,2021-06-30,5.030243655125056
52,3,2021-09-30,4.530625949238784
52,3,2021-12-31,4.3111159899448435
53,3,2010-12-31,0.7278959894351157
53,3,2011-03-31,1.39465164757664
53,3,2011-06-30,2.74317044980984
53,3,2011-09-30,2.894914957406454
53,3,2011-12-31,3.0256088675470085
53,3,2012-03-31,3.0329881907755336
53,3,2012-06-30,3.1554558829363444
53,3,2012-09-30,3.215591957540794
53,3,2012-12-31,4.617119417959628
53,3,2013-03-31,6.082573522808519
53,3,2013-06-30,6.414721721325461
53,3,2013-09-30,6.588574994062223
53,3,2013-12-31,6.771080754069603
53,3,2014-03-31,7.199312684059601
53,3,2014-06-30,7.446995180131587
53,3,2014-09-30,7.7592911509502835
53,3,2014-12-31,8.633567127837058
53,3,2015-03-31,9.175761978779283
53,3,2015-06-30,9.837772555950052
53,3,2015-09-30,10.267999982041832
53,3,2015-12-31,10.167929517191372
53,3,2016-03-31,10.454017560335707
53,3,2016-06-30,10.508268753195656
53,3,2016-09-30,10.238935747134917
53,3,2016-12-31,10.80931126791811
53,3,2017-03-31,11.682627294014067
53,3,2017-06-30,12.777370686329565
53,3,2017-09-30,13.580505147850308
53,3,2017-12-31,14.622454355547424
53,3,2018-03-31,15.234492085878767
53,3,2018-06-30,16.261010116996715
53,3,2018-09-30,18.21105440856418
53,3,2018-12-31,18.541610881797286
53,3,2019-03-31,19.953138235040697
53,3,2019-06-30,19.480219521104775
53,3,2019-09-30,19.516453306514
53,3,2019-12-31,20.640453115348848
53,3,2020-03-31,21.013886793786842
53,3,2020-06-30,20.1992195683619
53,3,2020-09-30,18.824637828956035
53,3,2020-12-31,18.47478322879844
53,3,2021-03-31,21.22825723713784
53,3,2021-06-30,21.931728253788208
53,3,2021-09-30,23.12773119165106
53,3,2021-12-31,17.22430363653001
53,3,2022-03-31,20.840870654961815
53,3,2022-06-30,23.95710270208601
53,3,2022-09-30,23.509970400580947
53,13,2014-03-31,0.6393920450911892
53,13,2014-06-30,1.594695609703456
53,13,2014-09-30,2.4245426947850213
53,13,2014-12-31,3.314104878683038
53,13,2015-03-31,4.753412325466583
53,13,2015-06-30,4.925528399830909
53,13,2015-09-30,5.108321167054244
53,13,2015-12-31,5.298533647276132
53,13,2016-03-31,5.37065661743354
53,13,2016-06-30,5.453040383383986
53,13,2016-09-30,5.829636916301022
53,13,2016-12-31,7.214712804244643
53,13,2017-03-31,7.599607164691117
53,13,2017-06-30,8.20758370985218
53,13,2017-09-30,8.47856343787961
53,13,2017-12-31,8.985512732166455
53,13,2018-03-31,9.837739050729086
53,13,2018-06-30,10.23879111903861
53,13,2018-09-30,11.92344888971717
53,13,2018-12-31,13.238923804869383
53,13,2019-03-31,14.621546363578387
53,13,2019-06-30,14.871223237211955
53,13,2019-09-30,14.95348355300172
53,13,2019-12-31,16.210478101765986
53,13,2020-03-31,17.24085833483548
53,13,2020-06-30,18.370938492635542
53,13,2020-09-30,19.660964678432194
53,13,2020-12-31,16.35547712872961
53,13,2021-03-31,19.11698655827153
53,13,2021-06-30,21.771299244893207
53,13,2021-09-30,23.533995841917623
53,13,2021-12-31,27.401680963267
53,13,2022-03-31,21.433997914697883
53,13,2022-06-30,22.427276005174367
53,13,2022-09-30,24.795357034401928
53,13,2022-12-31,27.773339363388338
53,13,2023-03-31,30.48968354139038
53,13,2023-06-30,27.429414103835477
53,13,2023-09-30,24.40185513397045
53,13,2023-12-31,21.180848804736588
53,16,2010-06-30,1.7263271086778575
53,16,2010-09-30,3.6272405490406157
53,16,2010-12-31,3.768646895473033
53,16,2011-03-31,3.9080651604412586
53,16,2011-06-30,5.380585296564825
53,16,2011-09-30,6.436625696892273
53,16,2011-12-31,6.427908845332548
53,16,2012-03-31,6.7300017400774115
53,16,2012-06-30,6.856082864569782
53,16,2012-09-30,7.226862867781854
53,16,2012-12-31,9.282783353465168
53,16,2013-03-31,9.987869038244112
53,16,2013-06-30,11.202008070492813
53,16,2013-09-30,11.716631366561492
53,16,2013-12-31,12.72684039591824
53,16,2014-03-31,13.539815196935903
53,16,2014-06-30,15.18558054503881
53,16,2014-09-30,16.565814011522416
53,16,2014-12-31,17.87987395366913
53,16,2015-03-31,19.699291152258446
53,16,2015-06-30,20.082251791231265
53,16,2015-09-30,20.519580680570837
53,16,2015-12-31,20.633182209733835
53,16,2016-03-31,20.201321702481067
53,16,2016-06-30,20.58669139806004
53,16,2016-09-30,20.952528645198043
53,16,2016-12-31,21.656206035113534
53,16,2017-03-31,22.408743513762946
53,16,2017-06-30,22.27609635791944
53,16,2017-09-30,23.198184250078324
53,16,2017-12-31,21.962973098609172
53,16,2018-03-31,24.862803743668618
53,16,2018-06-30,24.617200623889083
53,16,2018-09-30,26.500586023427264
53,16,2018-12-31,28.925788591110006
53,16,2019-03-31,31.848893002457956
53,16,2019-06-30,33.77209423295688
53,16,2019-09-30,35.019471908267185
53,16,2019-12-31,38.14536459214825
53,16,2020-03-31,38.255243998474924
53,16,2020-06-30,40.51032676134446
53,16,2020-09-30,41.28211284742279
53,16,2020-12-31,41.024124079394056
53,16,2021-03-31,43.69468042135377
53,16,2021-06-30,45.32123858921571
53,16,2021-09-30,42.39720553703369
53,16,2021-12-31,48.276966552384735
53,16,2022-03-31,34.50752969651879
54,25,2011-12-31,1.0580052896720267
54,25,2012-03-31,1.0609369111933629
54,25,2012-06-30,1.1002379491010057
54,25,2012-09-30,1.5651751681626274
54,25,2012-12-31,1.5804788578124231
54,25,2013-03-31,1.6879032897141677
54,25,2013-06-30,2.182256973188608
54,25,2013-09-30,3.071195630840465
54,25,2013-12-31,3.334813574507649
54,25,2014-03-31,3.6759103557709376
54,25,2014-06-30,3.6821939607061296
54,25,2014-09-30,3.996513538621761
54,25,2014-12-31,4.41734000045498
54,25,2015-03-31,4.8274099651019915
54,25,2015-06-30,5.760748538879245
54,25,2015-09-30,5.758052834544167
54,25,2015-12-31,6.054207566479797
54,25,2016-03-31,6.1719175111210784
54,25,2016-06-30,6.36328103850144
54,25,2016-09-30,6.711851306058899
54,25,2016-12-31,7.227160344331732
54,25,2017-03-31,8.007679903248603
54,25,2017-06-30,8.493971576299225
54,25,2017-09-30,9.356281879710481
54,25,2017-12-31,9.855509248954297
54,25,2018-03-31,9.95848751183931
54,25,2018-06-30,9.018908782929977
54,25,2018-09-30,9.849478004700464
54,25,2018-12-31,10.557101322575539
54,25,2019-03-31,11.60249893092977
54,25,2019-06-30,12.547734045107365
54,25,2019-09-30,11.897790045503275
54,25,2019-12-31,12.252322695985194
54,25,2020-03-31,12.468471299127803
54,25,2020-06-30,12.108353663923138
54,25,2020-09-30,11.287104093671307
54,25,2020-12-31,12.866633499696821
54,25,2021-03-31,11.98630646783489
54,25,2021-06-30,11.600267419537829
54,25,2021-09-30,11.96361368727872
54,25,2021-12-31,12.419575754352813
54,25,2022-03-31,12.172117460515409
54,25,2022-06-30,13.685327966269176
54,25,2022-09-30,7.773660253501641
54,25,2022-12-31,8.74888286367656
54,25,2023-03-31,10.046152677563798
54,25,2023-06-30,10.310129478991994
54,25,2023-09-30,12.95362677345969
54,7,2010-06-30,0.32541704942283817
54,7,2010-09-30,0.3383553855066543
54,7,2010-12-31,0.3454294608498762
54,7,2011-03-31,0.3442917075206004
54,7,2011-06-30,0.35708592709644393
54,7,2011-09-30,0.5400397965106937
54,7,2011-12-31,0.5566098862170015
54,7,2012-03-31,0.5613991722812507
54,7,2012-06-30,0.5832827869269279
54,7,2012-09-30,0.6110971108260919
54,7,2012-12-31,0.6139938171705763
54,7,2013-03-31,0.6286925566027526
54,7,2013-06-30,0.6548555032376034
54,7,2013-09-30,0.6645996403562698
54,7,2013-12-31,0.7127320416326961
54,7,2014-03-31,0.747936401647796
54,7,2014-06-30,0.7884044383721057
54,7,2014-09-30,0.8036165318916171
54,7,2014-12-31,0.8272237883392007
54,7,2015-03-31,0.863076650470874
54,7,2015-06-30,0.8889791954890375
54,7,2015-09-30,0.9443819171767956
54,7,2015-12-31,0.9717469543327117
54,7,2016-03-31,0.9783693907136383
54,7,2016-06-30,1.0019317754054127
54,7,2016-09-30,1.0059718252890755
54,7,2016-12-31,1.0201934247508508
54,7,2017-03-31,1.1275771245339068
54,7,2017-06-30,1.1832256578349785
54,7,2017-09-30,1.1325649935454272
54,7,2017-12-31,1.1852346776759803
54,7,2018-03-31,1.3165565937174157
54,7,2018-06-30,1.0584015394449897
54,7,2018-09-30,1.1407558225576886
54,7,2018-12-31,1.2485470457059238
54,7,2019-03-31,1.144370503375636
54,7,2019-06-30,1.1150146036071056
54,7,2019-09-30,1.1811149425736058
54,7,2019-12-31,1.1079537154943635
54,7,2020-03-31,1.130646876075584
54,7,2020-06-30,1.191311531898082
54,7,2020-09-30,1.2778352328377198
54,7,2020-12-31,1.4225377713584255
54,7,2021-03-31,1.590015782923324
54,7,2021-06-30,1.323071798665621
54,7,2021-09-30,1.3336090296508398
54,7,2021-12-31,0.9116620348708819
54,7,2022-03-31,1.1055449759098581
54,18,2010-12-31,0.0
54,18,2011-03-31,0.9416426185830699
54,18,2011-06-30,1.7552892608141475
54,18,2011-09-30,2.73616661022601
54,18,2011-12-31,2.79990985151812
54,18,2012-03-31,2.903006730178535
54,18,2012-06-30,3.0090775638507363
54,18,2012-09-30,3.5432376682932403
54,18,2012-12-31,3.897926717498103
54,18,2013-03-31,4.511292887178613
54,18,2013-06-30,4.609809807456855
54,18,2013-09-30,5.593286966673186
54,18,2013-12-31,6.5248504740149516
54,18,2014-03-31,6.909303285975701
54,18,2014-06-30,7.030300311736785
54,18,2014-09-30,8.228536396241982
54,18,2014-12-31,9.20030857107444
54,18,2015-03-31,9.447230405368728
54,18,2015-06-30,9.665450218401753
54,18,2015-09-30,9.818132844841896
54,18,2015-12-31,10.358167702036956
54,18,2016-03-31,10.688096417645156
54,18,2016-06-30,10.709076781078645
54,18,2016-09-30,9.834452993545016
54,18,2016-12-31,10.655730643896447
54,18,2017-03-31,10.319846343238725
54,18,2017-06-30,11.197271938514017
54,18,2017-09-30,12.291677807410895
54,18,2017-12-31,10.67663046134192
54,18,2018-03-31,10.190580219610467
54,18,2018-06-30,9.095498007645018
54,18,2018-09-30,8.741205559860601
54,18,2018-12-31,9.065108608284751
54,18,2019-03-31,9.317067462814911
54,18,2019-06-30,10.308714392668458
54,18,2019-09-30,11.431077264807236
54,18,2019-12-31,12.390003076320202
54,18,2020-03-31,12.86832702845688
54,18,2020-06-30,13.803230691706242
54,18,2020-09-30,13.326837428515912
54,18,2020-12-31,12.350585002359981
54,18,2021-03-31,10.29567551810733
54,18,2021-06-30,10.494286185598327
54,18,2021-09-30,11.717632836499366
54,18,2021-12-31,13.847367376472524
54,18,2022-03-31,10.9228120475095
54,18,2022-06-30,12.950609880422768
54,18,2022-09-30,11.063377146742743
54,1,2010-06-30,0.6052792009455085
54,1,2010-09-30,0.6208586217369708
54,1,2010-12-31,0.6221704436861214
